title,user_name,rating,review_date,review_text,reply_text
Bukalapak-JualBeliOnline,A Google user,Rated 1 stars out of five stars,"March 1, 2019",banyak tipu tipu,
Bukalapak-JualBeliOnline,Irwan ahan,Rated 5 stars out of five stars,"March 1, 2019",good,
Bukalapak-JualBeliOnline,Tedi Husni,Rated 1 stars out of five stars,"March 1, 2019",jelek bgt ikut2 pokitik,
Bukalapak-JualBeliOnline,Boyagusty Surya,Rated 1 stars out of five stars,"March 1, 2019",uninstal buka lapak,
Bukalapak-JualBeliOnline,caca cici,Rated 5 stars out of five stars,"March 1, 2019",very useful and give more easiest way to buy and purchase almost anything I want,
Bukalapak-JualBeliOnline,hirly veo,Rated 5 stars out of five stars,"March 1, 2019",jossddddd,
Bukalapak-JualBeliOnline,Gery Nugraha Putra,Rated 5 stars out of five stars,"March 1, 2019","Saran aja untuk bukalapak tolong jasa pengirimannya di tambah lagi dengan gojek, jadi untuk pengiriman sesama wilayah jakarta bisa cepat sampai, sukses terus bukalapak",
Bukalapak-JualBeliOnline,CINEMA XXI,Rated 5 stars out of five stars,"March 1, 2019",joslah,
Bukalapak-JualBeliOnline,Soni Senjaya,Rated 5 stars out of five stars,"March 1, 2019",excellent,
Bukalapak-JualBeliOnline,DEDY PRATMO SIHITE,Rated 5 stars out of five stars,"March 1, 2019",Barang sesuai pesanan dan pengiriman tepat waktu.,
Bukalapak-JualBeliOnline,Nia kurniawati,Rated 5 stars out of five stars,"March 1, 2019","pembayaran mudah,apa aja tersedia",
Bukalapak-JualBeliOnline,Teddy Asyikin,Rated 5 stars out of five stars,"March 1, 2019",easy,
Bukalapak-JualBeliOnline,Budiana Angga,Rated 5 stars out of five stars,"March 1, 2019",good,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"March 1, 2019",good apps,
Bukalapak-JualBeliOnline,azizabdlh,Rated 5 stars out of five stars,"March 1, 2019",good,
Bukalapak-JualBeliOnline,A Google user,Rated 1 stars out of five stars,"March 1, 2019","waktu pakai bukadompet, gampang ikutan serbu seru. begitu dipindah ke bukadana, gak bisa lagi ikutan serbu seru","PT Bukalapak.comMarch 4, 2019Hi kak. Baik, terima kasih atas kritik dan saran yang kakak berikan, akan kami sampaikan ke tim terkait untuk menjadi evaluasi kedepan agar Bukalapak menjadi lebih baik lagi. Terimakasih atas penilaian kamu, kami tunggu perubahan rating kamu, ya :)"
Bukalapak-JualBeliOnline,Vamiq Adam,Rated 5 stars out of five stars,"March 1, 2019","Mamtap nih, apalagi program serbu setunya, mudah2an dapat giliran dapet",
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"March 1, 2019","GOOD OL SHOP, the best pokoknya",
Bukalapak-JualBeliOnline,andis andika,Rated 1 stars out of five stars,"March 1, 2019",proses kredit dan lain lain masih berbelit,"PT Bukalapak.comMarch 4, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya."
Bukalapak-JualBeliOnline,Muhammad Khalif Zahran,Rated 1 stars out of five stars,"March 1, 2019",ga ok,
Bukalapak-JualBeliOnline,Stanis Bragasworo,Rated 2 stars out of five stars,"March 1, 2019",adios bukalapak.,"PT Bukalapak.comMarch 4, 2019Terimakasih atas penilaian Kakak. Semoga kedepannya ketika Kakak melakukan transaksi pada aplikasi kami semakin lancar dan tidak terkendala, serta kami tunggu review dan rating yang lebih baik dari Kakak ya :)"
Bukalapak-JualBeliOnline,Sofwan Saepul Imam,Rated 5 stars out of five stars,"March 1, 2019",Mudah digunakan.,
Bukalapak-JualBeliOnline,firman ramadhani,Rated 5 stars out of five stars,"March 1, 2019",Da Best :D,
Bukalapak-JualBeliOnline,iduy ahmed,Rated 4 stars out of five stars,"March 1, 2019",Recommended.... Thanks,
Bukalapak-JualBeliOnline,Sun Chai,Rated 2 stars out of five stars,"March 1, 2019",BARCODE SCANNER GAK BISA DI SCAN.. HARUS INPUT MANUAL SEMUA.. TOLONG DI PERBAIKI DI VERSI TERBARU NYA.. .. Terima kasih,"PT Bukalapak.comMarch 4, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya."
Bukalapak-JualBeliOnline,ganteng Adien,Rated 4 stars out of five stars,"March 1, 2019",gg,
Bukalapak-JualBeliOnline,Rangga Wirawan,Rated 2 stars out of five stars,"March 1, 2019","makin kesini makin lama aksesnya. sering saya tinggal ngerebus air bikin kopi, sampe kopinya jadi pun, malah ada notifikasi ""not responding"". di restart HPnya, tetep lemot juga aksesnya.......................................................................................... *edit : sudah ada perbaikan sedikit untuk kecepatan aksesnya walaupun belum seperti sediakala. semoga lebih baik lagi kedepannya.","PT Bukalapak.comMarch 1, 2019Mohon maaf atas ketidaknyamanannya Kak, untuk kendala performa aplikasi bisa terjadi dari beberapa faktor, antara lain kondisi sinyal dan pastikan juga melakukan clear cache di menu setting - apps. Terima kasih atas kritik dan saran yang kakak berikan, ditunggu perubahan review aplikasi Bukalapak ya. :)"
Bukalapak-JualBeliOnline,Agung Bayu,Rated 5 stars out of five stars,"March 1, 2019",Kalau bisa FREE ONGKIR tanpa persyaratan tertentu akan lebih baik lagi.,
Bukalapak-JualBeliOnline,alloysius rizky,Rated 1 stars out of five stars,"March 1, 2019",not professional,
Bukalapak-JualBeliOnline,ion uchiha,Rated 5 stars out of five stars,"March 1, 2019",mantab jiwa. gan,
Bukalapak-JualBeliOnline,Shane Tjia,Rated 1 stars out of five stars,"March 1, 2019",credit bisa tiba-tiba hilang!,"PT Bukalapak.comMarch 4, 2019Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,Kresnawan S,Rated 1 stars out of five stars,"March 1, 2019",duitnya serbu 12rb kok duit baliknya kurang hnmm,"PT Bukalapak.comMarch 4, 2019Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,Anastasia Clarisa,Rated 1 stars out of five stars,"March 1, 2019","saya bayar kartu kredit. pembayaran berhasil, tapi sama bl dianggap transaksi tidak berhasil hingga uang saya diparkir di dana....fyi.. bl ini sangat licik dan lucu utk fitur kartu kredit....jiia bayar dalam jumlah kecil, transaksi berhasil misalnya rp 50 rb...tapi kalo mau bayar dalam jumlah besar utk dapat cb (min 750 rb), ada 2 kemungkinan....pertama pembayaran berhasil, transaksi dianggap gagal dan kedua cb nya abis krn kuota....astaga, sebenarnya rela ga sih kasih cb.......","PT Bukalapak.comMarch 4, 2019Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,Rio Janeiro,Rated 1 stars out of five stars,"March 1, 2019","Install karena liat ada badai flash eh ternyata gak kek yg sebelah barang harga ratusan ribu ampe jutaan didiskon jadi harga gila, ini barang murah gak kepake yg didiskon wkwkwk diriqhu tertyphuuu ini mah beli di warung juga dapet 😂😂 . Kalo akhir badai flash bisa kek gitu tak kasih review baru lagi deh 😂 edit : ujung2nya sama aja buka aplikasi cuma buat fitur serbu..mnding sebelah aja dahh tampilan juga lebih menarique 🙄",
Bukalapak-JualBeliOnline,Ahmad Efendi,Rated 5 stars out of five stars,"March 1, 2019",Sangat bermanfaat,
Bukalapak-JualBeliOnline,Masayo Fukuda,Rated 1 stars out of five stars,"March 1, 2019",jelek,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"March 1, 2019",good,
Bukalapak-JualBeliOnline,tang cahyadi,Rated 5 stars out of five stars,"March 1, 2019",good apps,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"March 1, 2019",push nya dgratisin dong,
Bukalapak-JualBeliOnline,Ini Nusantara,Rated 5 stars out of five stars,"March 1, 2019",mantulll,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"March 1, 2019",joss 👍👍👍,
Bukalapak-JualBeliOnline,William Djunaidy,Rated 5 stars out of five stars,"March 1, 2019",Great app for shopping,
Bukalapak-JualBeliOnline,Handianto Zhang,Rated 1 stars out of five stars,"March 1, 2019",Promo Kreditirit dibatalkan.. dan akhirnya tidak bisa digunakan.. harusnya dengan pembatalan sepihak BL promo tetap bisa digunakan. Kecewa. Mencoba untuk tidak kecewa.. tapi kejadian serupa kembali lagi.. jika tidak bisa memberikan kode promo jangan di paksain.. yang ada transaksi refund dan harus extra effort untuk penarikan dana kembali.,"PT Bukalapak.comMarch 1, 2019Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,Muhammad Fauzi Fachrazi Poerwita,Rated 5 stars out of five stars,"March 1, 2019",support local movements,
Bukalapak-JualBeliOnline,putu alferan,Rated 4 stars out of five stars,"March 1, 2019","saya tidak bisa konfirmasi email,maupun reset password karena email yang dikirimkan sangat lama dan akhirnya link yang diberikan sudah kadaluarsa","PT Bukalapak.comFebruary 28, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya."
Bukalapak-JualBeliOnline,Eman Sulaiman,Rated 5 stars out of five stars,"March 1, 2019",good,
Bukalapak-JualBeliOnline,cut ainal mardiah,Rated 5 stars out of five stars,"March 1, 2019",ok,
Bukalapak-JualBeliOnline,Eduard Koekerits,Rated 1 stars out of five stars,"March 1, 2019",no interest,
Bukalapak-JualBeliOnline,ayek ayex,Rated 4 stars out of five stars,"March 1, 2019",lumayan,"PT Bukalapak.comMarch 1, 2019Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,MD Clothings,Rated 5 stars out of five stars,"March 1, 2019",mantapp..!!,
Bukalapak-JualBeliOnline,Dadus Indiarto,Rated 1 stars out of five stars,"March 1, 2019",Respon validasi transfer pembayaran dan respon komplain sangat buruk dan sangat lambat,"PT Bukalapak.comMarch 4, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya."
Bukalapak-JualBeliOnline,joni wibisono,Rated 5 stars out of five stars,"March 1, 2019",Good Apps,
Bukalapak-JualBeliOnline,Kasan Udin,Rated 5 stars out of five stars,"March 1, 2019",ok,
Bukalapak-JualBeliOnline,Balqis Afifah,Rated 1 stars out of five stars,"March 1, 2019",aplikasi tidak aman saldo terpotong tiba-tiba ada transaksi yang tidak dilakukan tapi bukannya diselidiki malah saldo saya dibekukan. fine.,"PT Bukalapak.comMarch 4, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya."
Bukalapak-JualBeliOnline,Wahyu P,Rated 1 stars out of five stars,"March 1, 2019",menu bantuan dan layanan komplain tidak terekam,"PT Bukalapak.comMarch 4, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya."
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"March 1, 2019",memudahkan dalam mencari kebutuhan hidup.,
Bukalapak-JualBeliOnline,Fahrul Rizal,Rated 5 stars out of five stars,"March 1, 2019",baguus,
Bukalapak-JualBeliOnline,Ariyan Nurdiansyah,Rated 5 stars out of five stars,"March 1, 2019",ok,
Bukalapak-JualBeliOnline,Simon Hitipeuw,Rated 3 stars out of five stars,"March 1, 2019","PHP aja ah, moment serbu nya, masa dari desember smp skr gak kena kena","PT Bukalapak.comMarch 4, 2019Kami memahami kendala kamu Kak, untuk penyerbu terpilih akan diundi secara acak dan diumumkan setelah periode event berakhir serta akan diumumkan pada media social Instagram resmi Bukalapak ya. Semoga kamu beruntung mendapatkan barang serbuan kamu, ditunggu perubahan review aplikasi Bukalapak ya. :)"
Bukalapak-JualBeliOnline,Don Nova,Rated 5 stars out of five stars,"March 1, 2019",nice app,
Bukalapak-JualBeliOnline,Butet Kaka,Rated 1 stars out of five stars,"March 1, 2019","bukalapak tanggapan nya lambat sekali, dompet saya dibekukan tanpa alasan. dana yg tersimpan adalah hak saya. tolong tanggap dalam menanggapi komplain customer karena saya sudah ganti password lebih dari 5x, sudah hub CS juga berkali², hanya dijanjikan saja.. saya mohon dengan sangat dalam pencairan dana nya.","PT Bukalapak.comMarch 4, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya."
Bukalapak-JualBeliOnline,Muhamad Annur,Rated 2 stars out of five stars,"March 1, 2019","gan, mbok filter kota nya urut abjad kayak masa lalu itu, lebih indah. trus mbok dibuat multi filter kota, jadi gini misal kan saya di tangerang saya mau cari barang yang bisa di gojek in atau di greb in area sekitar, gak perlu pilih tangerang dulu search dulu, kalo gak ada ganti jakarta barat search lagi, lalu coba yang jakarta selatan search lagi. kan agak repot. bisa kan dibikin langsung cek list multi kota. ditunggu improfnya. tur suwun. bintang 2 dulu #update_bukalapak #makinbaik_bukalapak","PT Bukalapak.comMarch 4, 2019Hi kak. Baik, terima kasih atas kritik dan saran yang kakak berikan, akan kami sampaikan ke tim terkait untuk menjadi evaluasi kedepan agar Bukalapak menjadi lebih baik lagi. Terimakasih atas penilaian kamu, kami tunggu perubahan rating kamu, ya :)"
Bukalapak-JualBeliOnline,A Google user,Rated 1 stars out of five stars,"March 1, 2019",hello...sy dr Malaysia..knpa ya tak keluar foto2nya sdgkn jaringan internat sy tak ada mslh..hmmmm,"PT Bukalapak.comMarch 4, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya."
Bukalapak-JualBeliOnline,Jubianto Sica,Rated 5 stars out of five stars,"March 1, 2019",mantapppppppppppppppp,
Bukalapak-JualBeliOnline,agustav bangun pandugo,Rated 3 stars out of five stars,"March 1, 2019","pencarian barang di lapak sendiri pakai kata tidak bisa, hrs pakai angka.. j4d1 b1n9un9 7u94 k4n g1n1 1n1.. k1r4"" k3n4p4 y4h, hmmm..","PT Bukalapak.comMarch 4, 2019Mohon maaf atas ketidaknyamanannya Kak, untuk kendala performa aplikasi bisa terjadi dari beberapa faktor, antara lain kondisi sinyal dan pastikan juga melakukan clear cache di menu setting - apps, yuk infokan kendala detail kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut"
Bukalapak-JualBeliOnline,Sukas Sukasasu,Rated 1 stars out of five stars,"March 1, 2019",Ga bisa update,"PT Bukalapak.comMarch 4, 2019Mohon maaf atas ketidaknyamanannya Kak, untuk kendala performa aplikasi bisa terjadi dari beberapa faktor, antara lain kondisi sinyal dan pastikan juga melakukan clear cache di menu setting - apps. Terima kasih atas kritik dan saran yang kakak berikan, ditunggu perubahan review aplikasi Bukalapak ya. :)"
Bukalapak-JualBeliOnline,imam satrio,Rated 1 stars out of five stars,"March 1, 2019",orang di paksa berinfestasi di buka emas.... padahal kita ikut nya serbu seru.... #uninstallbukalapak,"PT Bukalapak.comMarch 4, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya."
Bukalapak-JualBeliOnline,A Google user,Rated 1 stars out of five stars,"March 1, 2019",Tokopedia masih yang terbaik.,
Bukalapak-JualBeliOnline,Riezky,Rated 1 stars out of five stars,"February 28, 2019","install buka lapak cuman buat naruh undian rp.1 rupiah, tapi meleset terus deh hahahaha","PT Bukalapak.comMarch 4, 2019Kami memahami kendala kamu Kak, untuk penyerbu terpilih akan diundi secara acak dan diumumkan setelah periode event berakhir serta akan diumumkan pada media social Instagram resmi Bukalapak ya. Semoga kamu beruntung mendapatkan barang serbuan kamu, ditunggu perubahan review aplikasi Bukalapak ya. :)"
Bukalapak-JualBeliOnline,adnan kasogi,Rated 5 stars out of five stars,"February 28, 2019",good good good,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"February 28, 2019","BL memang top, barusan dpet promo credits, langsung buat beli pulsa",
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"February 28, 2019",okkk,
Bukalapak-JualBeliOnline,Adhi Kresna,Rated 5 stars out of five stars,"February 28, 2019",Gooooooooooooooooooodddddddddddd........................,
Bukalapak-JualBeliOnline,Julianto Tanusaputera,Rated 1 stars out of five stars,"February 28, 2019",coba pakai buka pengiriman untuk j&t. kode booking gak keluar. akhirnya bayar cash ke j&t drpada bolak balik. Pulang dari j&t langsung chat cs minta cancel alias refund. eh malah dikasih kode booking j&t baru. Buat apaan...barangnya ud dikirim bayar cash / manual kok. Jadi pada prinsipnya mungkin bukalapak tidak menerima refund. zaky....zaky....26rb aja kok gak bisa refund. udah gitu aja....,"PT Bukalapak.comMarch 4, 2019Mohon maaf atas kendala yang Kakak alami. Silakan infokan detail kendala kamu melalui form berikut: https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya dapat segera terselesaikan ya."
